7.9921102	12.47086	7 -1 -1 -1
7.9964611	37.6472778	-1 1 1 -1
8.017042	13.83116	0 -1 -1 -1
8.0186666	17.9805	5 -1 -1 -1
8.0188614	43.84182	5 -1 -1 -1
8.0203552	34.67524	0 0 0 -1
8.0264778	50.1619444	-1 -1 1 -1
8.0544536	24.6771806	-1 -1 2 -1
8.0573944	30.6236111	-1 0 0 -1
8.0604665	10.84514	0 -1 2 -1
8.0631327	53.80242	5 -1 -1 -1
8.067922	15.55962	5 -1 -1 -1
8.0742172	16.55813	5 -1 -1 -1
8.0753969	19.3702583	-1 -1 2 -1
8.0889501	16.79535	7 -1 -1 -1
8.0930567	24.16399	5 1 -1 -1
8.1004211	19.10409	3 -1 -1 -1
8.1190674	33.45503	5 -1 -1 -1
8.1226061	14.2719667	-1 -1 2 -1
8.1564167	21.2628333	-1 0 0 -1
8.1608007	34.92701	0 -1 -1 -1
8.1676861	42.4677778	-1 1 1 -1
8.18653	28.79736	3 -1 -1 -1
8.1904546	43.62842	3 -1 -1 -1
8.1945826	40.24926	0 -1 -1 -1
8.1948975	10.48668	0 -1 -1 -1
8.2121582	25.04646	3 -1 -1 -1
8.2127614	57.79751	7 -1 -1 -1
8.2165222	32.7182222	-1 1 1 -1
8.2167033	43.7969	0 -1 -1 -1
8.2175858	13.4352	0 -1 -1 -1
8.2246944	5.8873056	-1 -1 -1 0
8.2266861	48.2171944	-1 1 -1 -1
8.228776	26.91986	5 -1 -1 -1
8.2287832	52.96061	5 -1 -1 -1
8.239358	52.4028	0 -1 -1 -1
8.2455251	12.97148	9 -1 -1 -1
8.2534286	38.6793	5 -1 -1 -1
8.2564472	11.9541944	-1 0 0 -1
8.2626503	37.1765333	-1 -1 2 -1
8.2671906	38.07094	5 -1 -1 -1
8.2678889	11.4137222	-1 0 0 -1
8.2706306	42.9493333	-1 0 0 -1
8.2746913	8.9635	5 -1 -1 -1
8.2815938	39.18779	8 -1 -1 -1
8.2833056	57.2762972	-1 -1 2 -1
8.2929062	44.98079	5 -1 -1 -1
8.3002065	49.93665	1 -1 2 -1
8.3010747	54.61903	0 -1 2 -1
8.3029516	23.53637	1 -1 -1 -1
8.3138167	4.10875	-1 0 0 -1
8.3145681	26.39835	7 -1 -1 -1
8.3150258	22.79579	3 -1 -1 -1
8.3152461	20.10583	0 -1 -1 -1
8.3172526	49.62666	5 -1 -1 -1
8.3257389	20.1302222	-1 0 0 -1
8.3277072	57.7666444	-1 -1 2 -1
8.329875	52.5415278	-1 1 -1 -1
8.3403167	16.0231111	-1 0 0 -1
8.3411361	48.8964722	-1 0 0 -1
8.346224	6.62611	5 -1 -1 -1
8.3559082	25.31751	0 -1 -1 -1
8.3593806	47.04325	-1 1 -1 -1
8.368044	32.50171	3 -1 -1 -1
8.3709381	31.67674	0 -1 -1 -1
8.3761278	53.1885278	-1 -1 -1 1
8.3798986	4.29722	5 -1 -1 -1
8.3878428	53.95321	2 -1 -1 -1
8.4000778	15.57964	0 -1 -1 -1
8.4001409	3.29705	3 -1 -1 -1
8.4089269	20.45728	3 -1 -1 -1
8.4092631	14.61805	3 -1 -1 -1
8.4121467	52.0074139	-1 -1 2 -1
8.4179606	12.73467	5 -1 -1 -1
8.426472	48.29534	0 -1 -1 -1
8.4322627	17.86099	0 -1 -1 -1
8.4325053	52.50459	5 -1 -1 -1
8.4343917	47.3195278	-1 0 0 -1
8.4356979	3.98433	3 -1 -1 -1
8.4426478	21.73036	0 -1 -1 -1
8.4483515	39.81215	5 -1 -1 -1
8.451502	37.81147	7 -1 -1 -1
8.4524241	9.3843	5 -1 -1 -1
8.4550868	46.58636	7 -1 2 -1
8.4570556	29.3124444	-1 1 -1 -1
8.4582583	53.1259444	-1 0 0 -1
8.4593414	16.01493	0 0 -1 -1
8.4764445	32.47367	0 -1 2 -1
8.4846741	17.9044	3 -1 -1 -1
8.4862508	63.3771139	-1 -1 2 -1
8.4906833	22.7434167	-1 0 0 -1
8.5188029	39.23904	0 -1 -1 -1
8.5193222	41.79392	5 -1 -1 -1
8.5200434	43.69958	0 -1 -1 -1
8.5244639	32.3225000	-1 1 -1 -1
8.5274546	22.57306	0 0 0 -1
8.5299555	22.65163	0 -1 -1 -1
8.5332472	30.6585278	-1 0 0 -1
8.5400361	16.8303056	-1 0 0 -1
8.5402303	18.8154	0 -1 -1 -1
8.5420003	35.28709	5 -1 -1 -1
8.5552222	51.0521667	-1 1 1 -1
8.5626222	10.4647778	-1 -1 -1 0
8.5630229	45.25542	0 -1 -1 -1
8.5645139	4.9728889	-1 -1 -1 1
8.5801028	17.0128056	-1 1 1 -1
8.6051839	9.15577	5 -1 -1 -1
8.6142212	18.71675	3 -1 -1 -1
8.6155192	5.54502	7 -1 -1 -1
8.6313202	44.84055	5 1 -1 -1
8.6448354	4.73584	5 -1 -1 -1
8.6457255	32.88662	7 -1 -1 0
8.6475433	25.45397	5 -1 -1 -1
8.6510712	54.11885	7 -1 -1 -1
8.6518056	57.9037222	-1 1 1 -1
8.6584144	59.8297972	-1 -1 2 -1
8.6673238	29.8174	7 -1 -1 -1
8.6799167	13.2066389	-1 1 -1 -1
8.6840525	4.79193	5 -1 -1 -1
8.6901922	61.2045389	-1 -1 2 -1
8.6922333	-2.0508333	-1 -1 2 -1
8.6926056	40.34532	3 -1 -1 -1
8.6946028	25.80775	-1 0 0 -1
8.6999028	50.0976944	-1 0 0 -1
8.7116109	39.18148	5 -1 -1 -1
8.7237915	29.12796	7 -1 -1 -1
8.7330922	51.09031	3 -1 -1 -1
8.7459605	21.49241	0 -1 2 -1
8.7462901	11.9154	0 -1 -1 -1
8.7542664	59.4798	3 -1 -1 -1
8.7580658	42.33136	5 -1 -1 -1
8.7683482	25.91487	7 -1 -1 -1
8.7729095	3.26102	5 -1 -1 -1
8.774881	16.42308	7 -1 -1 -1
8.775237	2.7843	5 -1 -1 -1
8.7756836	29.59872	5 -1 -1 -1
8.7818258	-1.5300778	-1 -1 2 -1
8.7938889	18.5322222	-1 -1 -1 1
8.7991667	31.81125	-1 1 -1 -1
8.7997355	31.78564	3 -1 -1 -1
8.8009288	58.1634	5 -1 -1 -1
8.8036591	57.00119	5 -1 -1 -1
8.81165	5.9263889	-1 1 -1 -1
8.8227214	54.22513	5 -1 -1 -1
8.8260708	28.3696111	-1 -1 2 -1
8.8345835	23.21414	3 -1 -1 -1
8.8385813	16.83986	5 -1 -1 -1
8.8481317	13.8211417	-1 -1 2 -1
8.848172	47.89767	0 -1 -1 -1
8.8505371	8.01405	3 -1 -1 -1
8.8514648	8.85187	0 -1 2 -1
8.8545115	8.45644	0 -1 -1 -1
8.8655589	42.73333	0 -1 -1 -1
8.8691732	24.84644	1 -1 -1 -1
8.8788951	18.19674	5 -1 -1 -1
8.8848022	54.618	0 -1 -1 -1
8.8857861	13.8820278	-1 1 1 -1
8.8864573	13.31016	0 -1 -1 -1
8.8893167	33.2749722	-1 0 0 -1
8.894575	61.55059	3 -1 -1 -1
8.932325	49.1862778	-1 -1 -1 1
8.9554056	24.1951667	-1 0 0 -1
8.9612889	34.0684444	-1 1 1 -1
8.9619853	3.37574	5 -1 -1 -1
8.9633341	59.49031	0 -1 -1 -1
8.9658508	17.07981	1 -1 -1 -1
8.9694639	27.8474444	-1 1 1 -1
8.9709056	50.8904583	-1 -1 2 -1
8.9781972	14.1621667	-1 1 -1 -1
8.9790386	17.1666944	-1 -1 2 -1
8.9841064	34.46597	5 -1 -1 -1
8.9907528	29.4605833	-1 -1 -1 1
8.9974813	32.13011	0 -1 -1 -1
9.0050444	7.7598611	-1 0 0 -1
9.0085724	13.75239	7 -1 -1 -1
9.0146047	50.93962	0 -1 -1 -1
9.0161102	51.16591	5 -1 -1 -1
9.021818	40.11377	3 -1 -1 -1
9.0231435	19.2381	5 -1 -1 -1
9.0233289	2.98395	-1 -1 2 -1
9.0306437	55.9243	5 -1 -1 -1
9.0352498	11.00898	0 -1 -1 -1
9.0388702	9.83501	0 -1 -1 -1
9.0430288	20.73831	0 -1 -1 -1
9.0435689	52.06355	0 -1 -1 -1
9.0440491	26.73348	3 -1 -1 -1
9.0459528	16.7862222	-1 0 0 -1
9.0497803	6.32909	7 -1 -1 -1
9.0513317	45.1649056	-1 -1 2 -1
9.0530955	54.06435	3 -1 -1 -1
9.0556824	52.56004	5 -1 -1 -1
9.0605682	17.72886	5 -1 -1 -1
9.0763967	25.00482	7 -1 -1 -1
9.0788198	19.93552	5 -1 -1 -1
9.0951701	42.35368	0 -1 -1 -1
9.0954278	40.2846667	-1 0 -1 -1
9.1057119	47.86894	7 -1 -1 -1
9.1088556	16.7702778	-1 1 1 -1
9.1263667	41.5816111	-1 1 1 -1
9.1434631	48.65507	3 -1 -1 -1
9.1473778	37.8056111	-1 1 1 -1
9.1627513	41.95585	5 -1 -1 -1
9.1641886	58.78445	5 -1 -1 -1
9.1698751	1.65105	0 -1 -1 -1
9.1707987	53.66405	3 -1 -1 -1
9.179068	23.52773	3 -1 -1 -1
9.1886511	7.5427833	-1 -1 2 -1
9.1929891	12.92726	7 -1 -1 -1
9.1956482	6.16932	5 -1 -1 -1
9.1982249	37.40372	5 -1 -1 -1
9.2011111	16.30825	-1 1 -1 -1
9.2012414	9.7366472	-1 -1 2 -1
9.2037111	13.6542028	-1 -1 2 -1
9.2069672	53.69423	3 -1 -1 -1
9.2090139	9.61346	5 -1 -1 -1
9.2098347	15.9996083	-1 -1 2 -1
9.2119397	-4.6749028	-1 -1 2 -1
9.2210215	0.74567	5 -1 -1 -1
9.2210459	52.14857	0 -1 -1 -1
9.2236647	12.4627667	-1 -1 2 -1
9.227005	3.28903	0 -1 -1 -1
9.234675	17.2645556	-1 1 -1 -1
9.2355583	52.4968333	-1 -1 -1 1
9.2375671	21.27771	5 -1 -1 -1
9.2387583	10.11125	-1 -1 -1 0
9.2389008	17.43635	7 -1 -1 -1
9.2393214	58.3791056	-1 -1 2 -1
9.2429677	2.4546	5 -1 -1 -1
9.2450056	15.3654722	-1 0 0 -1
9.2459829	41.62067	5 -1 -1 -1
9.2479309	4.26536	7 -1 -1 -1
9.2521342	36.37565	3 -1 -1 -1
9.2660868	41.48435	5 -1 -1 -1
9.2775397	5.430725	-1 -1 2 -1
9.2799316	38.30163	8 -1 -1 -1
9.2855509	55.15227	0 -1 2 -1
9.3036997	7.15335	3 -1 -1 -1
9.3165253	55.32231	5 -1 -1 -1
9.3166636	31.8637694	-1 -1 2 -1
9.3231812	40.6508	5 -1 -1 -1
9.3283936	26.15666	5 -1 -1 -1
9.3291658	36.1622722	-1 -1 2 -1
9.3419312	40.31282	5 -1 -1 -1
9.3469556	40.6646667	-1 0 -1 -1
9.3504079	11.49595	0 -1 -1 -1
9.3520944	45.6460278	-1 1 1 -1
9.3527079	12.9899	1 -1 -1 -1
9.3629306	37.9028056	-1 1 1 -1
9.3805361	53.0392222	-1 1 1 -1
9.3819967	54.30783	5 -1 -1 -1
9.3863932	10.51184	5 -1 -1 -1
9.3979869	14.28294	5 -1 -1 -1
9.4003255	40.58253	3 -1 -1 -1
9.401888	13.21664	0 -1 -1 -1
9.4085653	7.9489	7 -1 -1 -1
9.4136251	6.04524	3 -1 -1 -1
9.4275167	36.45155	0 -1 2 -1
9.4334778	19.05206	7 -1 -1 -1
9.4364644	17.06609	7 -1 -1 -1
9.4367635	32.78923	3 -1 -1 -1
9.437558	16.85353	0 -1 -1 -1
9.4417521	10.98684	4 -1 -1 -1
9.4431875	29.57282	0 -1 -1 -1
9.443515	26.46746	5 -1 -1 -1
9.4511892	54.39627	7 -1 2 -1
9.4583659	18.41876	8 -1 -1 -1
9.4625895	4.93744	5 -1 -1 -1
9.4633036	23.23491	5 -1 -1 -1
9.4782064	28.00496	5 -1 -1 -1
9.4875061	0.40722	7 -1 -1 -1
9.4921997	46.44556	7 -1 -1 -1
9.4930611	62.9498056	-1 0 0 -1
9.4964111	51.9486667	-1 -1 -1 0
9.5092917	36.0232222	-1 1 1 -1
9.5126119	16.99145	0 -1 -1 -1
9.5136836	64.3769472	-1 -1 2 -1
9.5163177	3.80771	0 0 0 -1
9.5314697	12.86127	5 -1 -1 -1
9.5331783	20.2127139	-1 -1 2 -1
9.5377543	18.07221	5 -1 -1 -1
9.5426493	44.98385	7 -1 -1 -1
9.5439718	16.19923	5 -1 -1 -1
9.5514639	29.1708611	-1 0 -1 -1
9.5521678	5.24404	1 -1 -1 -1
9.5638428	45.33273	0 -1 2 -1
9.5753296	-0.38544	7 -1 -1 -1
9.5766154	14.34491	5 -1 -1 -1
9.5898553	23.9180639	-1 -1 2 -1
9.6018443	25.90534	7 -1 -1 -1
9.6115468	53.10767	3 -1 -1 -1
9.6116669	11.23084	7 -1 -1 -1
9.6121226	8.83086	3 -1 -1 -1
9.6393056	55.72609	5 -1 -1 -1
9.6411997	5.70416	5 -1 -1 -1
9.6429687	45.33995	7 -1 -1 -1
9.6477356	19.54688	3 -1 -1 -1
9.6639444	35.9314167	-1 1 -1 -1
9.6759298	22.0006	5 -1 -1 -1
9.6896389	-1.7169444	-1 1 1 -1
9.6900055	39.74496	5 1 1 -1
9.6902791	12.57718	5 -1 -1 -1
9.6902974	21.35043	3 -1 -1 -1
9.7005667	10.97175	-1 0 0 -1
9.7023333	13.8645	-1 1 -1 -1
9.7039556	6.4645556	-1 -1 -1 1
9.709255	63.40165	7 -1 -1 -1
9.7202056	2.7243056	-1 1 -1 -1
9.7207184	12.15951	7 -1 -1 -1
9.7258306	33.6995278	-1 0 0 -1
9.7261664	-5.1274111	-1 -1 2 -1
9.7327555	6.01222	5 -1 -1 -1
9.7378889	9.772	-1 1 1 -1
9.7404846	52.02689	5 -1 -1 -1
9.7440379	64.19578	5 -1 -1 -1
9.7453298	2.79836	1 -1 2 -1
9.7465047	51.10373	3 -1 -1 -1
9.7486156	-6.2690667	-1 -1 2 -1
9.7538361	16.9226944	-1 1 1 -1
9.7706944	58.3271111	-1 0 0 -1
9.7840019	34.0532639	-1 -1 2 -1
9.7840922	9.72784	7 -1 -1 -1
9.7875865	52.84959	1 -1 2 -1
9.7936025	9.128	7 -1 -1 -1
9.7957778	7.4207500	-1 1 -1 -1
9.8040771	7.71444	7 -1 -1 -1
9.8051056	56.31644	0 -1 -1 -1
9.8114044	42.30366	3 -1 2 -1
9.8215576	18.13968	7 -1 -1 -1
9.8285522	-0.84008	8 -1 -1 -1
9.8353808	43.73345	-1 -1 2 -1
9.836325	14.3325833	-1 1 1 -1
9.8472382	-0.88775	5 -1 -1 -1
9.8507222	10.3704	0 -1 2 -1
9.8663417	-0.0241111	-1 1 -1 -1
9.8668111	24.3749167	-1 1 1 -1
9.8941639	25.2735	-1 1 1 -1
9.8976034	22.25892	8 -1 -1 -1
9.9019528	21.3766389	-1 1 1 -1
9.9053324	27.26666	5 -1 -1 -1
9.9083394	58.21227	5 -1 -1 -1
9.9243785	3.75467	0 0 -1 -1
9.9276316	1.59678	1 -1 2 -1
9.9297496	14.93005	0 -1 -1 -1
9.9342319	23.6363417	-1 -1 2 -1
9.9446584	-0.02334	5 -1 -1 -1
9.9449198	18.59654	0 -1 2 -1
9.9476624	28.52766	5 -1 -1 -1
9.9501664	-6.7357333	-1 -1 2 -1
9.9545583	19.11424	0 -1 2 -1
9.9557505	9.88122	7 -1 -1 -1
9.9605194	26.17368	0 -1 -1 -1
9.9664795	3.45717	0 -1 2 -1
9.9667192	19.2697611	-1 -1 2 -1
9.9671326	28.85985	0 -1 -1 -1
9.9776072	26.69457	3 -1 -1 -1
9.9781871	60.22775	5 -1 -1 -1
9.982784	28.31866	5 -1 -1 -1
10.0048639	0.0897222	-1 1 1 -1
10.0060972	22.5550556	-1 1 1 -1
10.0078083	14.0261389	-1 -1 1 -1
10.0103028	39.9865278	-1 -1 -1 0
10.011997	1.76887	3 -1 -1 -1
10.0121311	20.7869194	-1 -1 2 -1
10.019807	55.13937	7 -1 -1 -1
10.0232361	-0.4357778	-1 1 -1 -1
10.024654	4.57699	7 -1 -1 -1
10.027852	13.98585	7 -1 -1 -1
10.027944	6.81839	5 -1 -1 -1
10.0296472	28.7823611	-1 1 1 -1
10.031358	-0.87805	0 -1 -1 -1
10.044035	12.01815	5 -1 -1 -1
10.049183	19.86467	8 -1 -1 -1
10.056148	10.28089	3 -1 -1 -1
10.0577489	-4.6359056	-1 -1 2 -1
10.0758167	31.8643056	-1 1 -1 -1
10.0810639	54.5678611	-1 0 0 -1
10.082412	9.78537	0 -1 -1 -1
10.085581	9.20928	0 -1 -1 -1
10.097542	24.31984	5 -1 -1 -1
10.09993	35.73466	0 -1 -1 -1
10.1004833	34.9028889	-1 1 -1 -1
10.107801	8.83625	1 -1 -1 -1
10.115822	35.52158	3 -1 -1 -1
10.12035	12.78699	7 -1 -1 -1
10.1219222	44.4170556	-1 1 -1 -1
10.1239167	12.8156139	-1 1 -1 -1
10.1284833	59.1360833	-1 1 -1 -1
10.1303611	-4.895	-1 -1 -1 0
10.1325167	28.0299722	-1 0 -1 -1
10.134482	50.44522	0 0 -1 -1
10.137331	12.2072	7 -1 -1 -1
10.1435492	28.217175	-1 -1 2 -1
10.157136	28.29997	0 -1 -1 -1
10.159644	4.29669	5 -1 -1 -1
10.159918	18.43376	1 -1 -1 -1
10.1620397	3.6206389	-1 -1 2 -1
10.174705	7.67263	0 -1 -1 -1
10.1834333	6.4111667	-1 1 -1 -1
10.1873278	19.2404722	-1 0 -1 -1
10.1959611	46.47225	-1 1 -1 -1
10.201777	8.69253	0 -1 -1 -1
10.204374	29.81742	5 -1 -1 -1
10.2055978	36.6599639	-1 -1 2 -1
10.210156	40.51865	7 -1 -1 -1
10.221252	6.75535	5 -1 -1 -1
10.232327	4.14943	3 -1 -1 -1
10.234557	6.24344	5 -1 -1 -1
10.237766	10.85159	5 1 1 -1
10.237996	34.44022	0 -1 -1 -1
10.24002	50.30557	0 -1 -1 -1
10.243387	49.75906	0 -1 2 -1
10.2451997	0.6352778	-1 -1 2 -1
10.2464028	23.0201944	-1 1 1 -1
10.2626278	31.2500556	-1 0 0 -1
10.26618	40.7798	5 1 1 -1
10.2673217	24.0044667	-1 -1 2 -1
10.268324	9.50343	3 -1 -1 -1
10.272279	10.2162	5 -1 -1 -1
10.281123	17.16678	5 -1 -1 -1
10.2872639	39.0233333	-1 1 -1 -1
10.292365	63.49828	5 -1 -1 -1
10.29239	16.28513	7 -1 -1 -1
10.2971583	27.5354722	-1 1 1 -1
10.3002478	63.87445	-1 -1 2 -1
10.308746	46.15461	5 -1 -1 -1
10.309576	-0.83961	5 -1 -1 -1
10.311808	58.97677	5 -1 -1 -1
10.320063	8.07998	3 -1 -1 -1
10.322182	42.45968	0 -1 -1 -1
10.325649	14.05052	3 -1 -1 -1
10.3272056	0.3321389	-1 0 0 -1
10.3318	39.50635	5 -1 -1 -1
10.3335625	17.2489222	-1 -1 2 -1
10.335725	17.8048333	-1 0 0 -1
10.3471139	48.5345	-1 1 -1 -1
10.353222	18.63639	0 -1 -1 -1
10.354512	49.84458	0 -1 -1 -1
10.363995	8.14276	0 -1 -1 -1
10.3651611	21.9919167	-1 1 -1 -1
10.365743	14.7254	5 -1 -1 -1
10.367968	44.86226	5 -1 -1 -1
10.3713381	-4.3483667	-1 -1 2 -1
10.377058	38.57916	3 -1 -1 -1
10.378501	33.42904	3 -1 -1 -1
10.3872889	48.5227778	-1 0 0 -1
10.389618	8.86699	0 -1 -1 -1
10.3940861	59.0804167	-1 1 -1 -1
10.403445	21.0895	0 -1 -1 -1
10.417112	4.03401	0 -1 2 -1
10.4224222	20.1725833	-1 1 1 -1
10.4249639	42.9619722	-1 1 1 -1
10.426008	35.96189	0 -1 -1 -1
10.431367	21.89925	7 -1 -1 -1
10.4343972	39.09	-1 0 0 -1
10.440212	54.48508	7 -1 -1 -1
10.4422111	6.4590833	-1 1 1 -1
10.451066	38.33697	0 0 0 -1
10.4541583	46.0560833	-1 1 1 -1
10.4591361	48.2851111	-1 1 1 -1
10.466075	10.5635	-1 -1 -1 0
10.467451	6.6088	5 -1 -1 -1
10.489975	61.45015	5 -1 -1 -1
10.492724	29.91729	8 -1 -1 -1
10.495825	25.38633	1 -1 -1 -1
10.507692	61.01104	5 -1 -1 -1
10.510044	35.91662	0 0 -1 -1
10.520788	60.59657	7 -1 -1 -1
10.5240556	11.8806944	-1 0 0 -1
10.52451	8.72337	5 1 1 -1
10.528754	52.42644	5 -1 -1 -1
10.530165	22.8309	3 -1 -1 -1
10.530189	22.87543	5 -1 -1 -1
10.537743	31.8766	1 -1 -1 -1
10.547349	2.64139	3 -1 -1 -1
10.549694	56.74816	0 0 0 -1
10.551354	34.5257	7 -1 -1 -1
10.5578639	17.7124167	-1 1 1 -1
10.5594083	58.2438611	-1 1 1 -1
10.575889	61.47047	5 -1 -1 -1
10.5766139	25.3049722	-1 -1 -1 1
10.578684	5.55549	5 -1 -1 -1
10.584061	42.9301	0 -1 2 -1
10.599076	54.43683	5 -1 -1 -1
10.600241	10.12441	7 -1 -1 -1
10.601602	0.10189	0 -1 -1 -1
10.60178	36.11632	3 -1 -1 -1
10.610068	38.58561	0 -1 -1 -1
10.610599	14.0241	0 -1 -1 -1
10.613633	48.83027	0 -1 -1 -1
10.630262	15.68984	5 -1 -1 -1
10.640838	41.81469	0 0 -1 -1
10.643509	1.29708	0 -1 2 -1
10.648994	57.87988	5 -1 -1 -1
10.650084	59.0966	5 -1 -1 -1
10.652595	-0.78773	7 -1 -1 -1
10.657839	5.60379	6 -1 -1 -1
10.6584528	39.7885833	-1 0 -1 -1
10.6608078	55.6285472	-1 -1 2 -1
10.6630564	-6.7576083	-1 -1 2 -1
10.665356	14.31518	7 -1 -1 -1
10.672912	50.94032	0 -1 -1 -1
10.6792611	39.9134722	-1 0 -1 -1
10.6805528	56.25225	-1 0 -1 -1
10.6845978	33.9199194	-1 -1 2 -1
10.686985	56.80872	0 -1 -1 -1
10.694095	63.10412	5 -1 -1 -1
10.6941694	2.7091667	-1 1 -1 -1
10.7079167	34.0996389	-1 -1 -1 0
10.70871	2.6196	5 -1 -1 -1
10.7092722	36.6629167	-1 0 0 -1
10.715008	28.43307	5 -1 -1 -1
10.7150339	29.1215389	-1 -1 2 -1
10.723388	8.5514	0 -1 -1 -1
10.726676	39.56981	3 -1 -1 -1
10.727837	30.8829	5 -1 -1 -1
10.729336	51.01051	5 -1 -1 -1
10.737868	52.68209	7 -1 -1 -1
10.741748	5.74516	5 -1 -1 -1
10.742955	14.70113	7 -1 -1 -1
10.750411	12.96745	1 -1 -1 -1
10.750762	47.29978	5 -1 2 -1
10.763472	4.34239	7 -1 -1 -1
10.770524	18.29395	5 -1 -1 -1
10.7716778	54.99375	-1 1 1 -1
10.775614	54.59993	5 -1 -1 -1
10.779408	31.7408	0 -1 -1 -1
10.7796969	12.1793306	-1 -1 2 -1
10.795231	43.78131	0 -1 2 -1
10.8153556	31.3292222	-1 0 0 -1
10.815726	62.63005	7 -1 -1 -1
10.8186833	55.2208056	-1 0 0 -1
